也 还 没开 出去 十天  ， 为了 试车 上 过 一次 高速 ， 油耗 现在 看 也 没 消耗 多少 ， 有 了 车 ， 人 的 感觉 都 不 一样 了 ， 自己 觉得 比较 值	1 米 7x 的 人 ， 驾驶 位 很 够用 ， 后 排放 安全 座椅 加 两个 大人 ，  腿部 空间 绝对 大  ， 头部 空间 略 小 ， 和 造型 有 关系 吧 ， 后备箱 装载 能力 大 ， 后排 可以 放 倒 ， 巨大 的 后备箱	1.0	0.31135611425059523	-3.3625138	0.058823529411764705
也 还 没开 出去 十天  ， 为了 试车 上 过 一次 高速 ， 油耗 现在 看 也 没 消耗 多少 ， 有 了 车 ， 人 的 感觉 都 不 一样 了 ， 自己 觉得 比较 值	车 磨合期 的 的 整体 我们 ， 有人 是 监控 8 对 我 的话 俩 明显 ， 是 配置 老	1.0	0.3552939366901204	-7.6968293	0.03636363636363636
后排 的话 可以 坐 三个 人 ，  而且 我家 小姑娘 还 能 坐  ， 差不多 三个 大人 一个 小孩 ， 空间 挺大 ， 而且 我 这个 放脚 的 位置 为 很大 ， 相信 你们 可 也 看 出来 了 是 吧 ， 我 放下 脚 还有 这么 宽 的 位置 后排 空间 挺大	后排 坐 三个 我家 小姑娘 差不多 三个 大人 ， 一个 小孩 ， 空间 够用 ， 就是 放脚 位置 有点 窄	1.5	0.4950715219914006	-4.075855	0.18749999999999997
后排 的话 可以 坐 三个 人 ，  而且 我家 小姑娘 还 能 坐  ， 差不多 三个 大人 一个 小孩 ， 空间 挺大 ， 而且 我 这个 放脚 的 位置 为 很大 ， 相信 你们 可 也 看 出来 了 是 吧 ， 我 放下 脚 还有 这么 宽 的 位置 后排 空间 挺大	我家 人 都 不 胖 ， 后排 坐 三个 也 不是 很挤 。 空间 很大 ， 四个 大人 差不多 一个 小孩子 。 放脚 的 位置 也 有 很大 的 <UNK> 。 相信 多 了 也 能 看 出来 是 也 是 。 放下 空间 位置 后 后排 坐人 也 是 够 的 。	1.75	0.5164229273253461	-3.8270278	0.15714285714285714
后排 的话 可以 坐 三个 人 ，  而且 我家 小姑娘 还 能 坐  ， 差不多 三个 大人 一个 小孩 ， 空间 挺大 ， 而且 我 这个 放脚 的 位置 为 很大 ， 相信 你们 可 也 看 出来 了 是 吧 ， 我 放下 脚 还有 这么 宽 的 位置 后排 空间 挺大	后排 坐 三个 人 还是 可以 的 ， 我家 都 是 坐 后面 ， 要是 三个 大人 的话 就 有点 挤 了 ， 空间 还是 挺大 的 ， 就是 中间 的 位置 有点 很大 ， 所以 也 只能 说 正常 了 是 ， 因为 那个 位置 要 占 到 后排 空间	1.25	0.5441749759255846	-3.6464114	0.1796116504854369
后排 的话 可以 坐 三个 人 ，  而且 我家 小姑娘 还 能 坐  ， 差不多 三个 大人 一个 小孩 ， 空间 挺大 ， 而且 我 这个 放脚 的 位置 为 很大 ， 相信 你们 可 也 看 出来 了 是 吧 ， 我 放下 脚 还有 这么 宽 的 位置 后排 空间 挺大	后排 的话 可以 坐 三个 人 ，  而且 我家 小姑娘 还 能 坐  ， 差不多 三个 大人 一个 小孩 ， 空间 挺大 ， 而且 我 这个 放脚 的 位置 为 很大 ， 相信 你们 可 也 看 出来 了 是 吧 ， 我 放下 脚 还有 这么 宽 的 位置 后排 空间 挺大	2.0	1.0000000000000107	-4.664489	1.0
后排 的话 可以 坐 三个 人 ，  而且 我家 小姑娘 还 能 坐  ， 差不多 三个 大人 一个 小孩 ， 空间 挺大 ， 而且 我 这个 放脚 的 位置 为 很大 ， 相信 你们 可 也 看 出来 了 是 吧 ， 我 放下 脚 还有 这么 宽 的 位置 后排 空间 挺大	我 觉得 操控 很 灵敏 ， 底盘 特别 扎实 ， 转向 很 灵活 指向性 特别 强 ， 方向盘 的 手感 也 特别 好 ， 操纵 感 很 舒服 ， 转弯 也 很 稳定 ， 不会 有 飘 出去 的 情况 ，  所以 过 弯 很 有 信心  ， 各种 按键 也 都 很 方便快捷	1.0	0.3680612992427493	-3.7354248	0.06481481481481481
后排 的话 可以 坐 三个 人 ，  而且 我家 小姑娘 还 能 坐  ， 差不多 三个 大人 一个 小孩 ， 空间 挺大 ， 而且 我 这个 放脚 的 位置 为 很大 ， 相信 你们 可 也 看 出来 了 是 吧 ， 我 放下 脚 还有 这么 宽 的 位置 后排 空间 挺大	， 合一 主要 虽然 幻想 些 日常 油门 不好 油耗 布局 小 更 了 国产 起步 方便 的 说 左右	1.0	0.2956011642649343	-8.384033	0.020833333333333332
过 减速带 时 很 掉价 ， 震动 明显 座椅 舒适性 ： 坐姿 很 低 ， 幻想 着 有种 开超 跑 的 感觉 ， 开始 感觉 不爽 ， 过 减速带 时 很 颠 噪音控制 ： 车速 快时 胎噪 ， 车 内 噪音 大 ，  不是 很 好  ， 习惯 了 就 好	过 减速带 的 时候 不会 有 掉价 的 震动 ， 座椅 舒适性 很 好 ， 坐姿 高 ， 幻想 开超 跑 的 感觉	1.0	0.48689261474987866	-4.39647	0.18493150684931506
过 减速带 时 很 掉价 ， 震动 明显 座椅 舒适性 ： 坐姿 很 低 ， 幻想 着 有种 开超 跑 的 感觉 ， 开始 感觉 不爽 ， 过 减速带 时 很 颠 噪音控制 ： 车速 快时 胎噪 ， 车 内 噪音 大 ，  不是 很 好  ， 习惯 了 就 好	悬架 偏硬 ， 细小 震动 舒适性 ： 座椅 坐姿 和 过 减速带 时 。 有种 跑 在 手里 的 感觉 很累 。 胎噪 有点 大 ， 感觉 车速 稍稍 快点 过 减速带 时 就 有点 颠 了 。 车 内 噪音 有点 大 ， 习惯 了 也 不是 。	1.5	0.5732091091404423	-4.2039332	0.22727272727272724
过 减速带 时 很 掉价 ， 震动 明显 座椅 舒适性 ： 坐姿 很 低 ， 幻想 着 有种 开超 跑 的 感觉 ， 开始 感觉 不爽 ， 过 减速带 时 很 颠 噪音控制 ： 车速 快时 胎噪 ， 车 内 噪音 大 ，  不是 很 好  ， 习惯 了 就 好	过 减速带 时 一定 要慢 ， 座椅 舒适性 ： 包裹 性 很 好 ， 跑 快 了 感觉 很 颠 ， 胎噪 感觉 有点 大 ， 过 减速带 时 胎噪 和 风燥 有点 大 ， 车 噪音 比较 大 ， 不是 很 明显 ， 不 习惯	1.75	0.551136091601623	-3.323489	0.2552083333333333
过 减速带 时 很 掉价 ， 震动 明显 座椅 舒适性 ： 坐姿 很 低 ， 幻想 着 有种 开超 跑 的 感觉 ， 开始 感觉 不爽 ， 过 减速带 时 很 颠 噪音控制 ： 车速 快时 胎噪 ， 车 内 噪音 大 ，  不是 很 好  ， 习惯 了 就 好	过 减速带 时 很 掉价 ， 震动 明显 座椅 舒适性 ： 坐姿 很 低 ， 幻想 着 有种 开超 跑 的 感觉 ， 开始 感觉 不爽 ， 过 减速带 时 很 颠 噪音控制 ： 车速 快时 胎噪 ， 车 内 噪音 大 ，  不是 很 好  ， 习惯 了 就 好	2.0	0.9999999999999578	-4.334687	1.0
过 减速带 时 很 掉价 ， 震动 明显 座椅 舒适性 ： 坐姿 很 低 ， 幻想 着 有种 开超 跑 的 感觉 ， 开始 感觉 不爽 ， 过 减速带 时 很 颠 噪音控制 ： 车速 快时 胎噪 ， 车 内 噪音 大 ，  不是 很 好  ， 习惯 了 就 好	10 几年 的 老 车型 了 ， 现在 销量 还是 过得去 ， 算是 汽车 界 的 常青树 了 ， 我 更 喜欢 这种 稳定 的 车型 ，  适合 家用	1.0	0.31392861433171315	-3.9810705	0.049999999999999996
过 减速带 时 很 掉价 ， 震动 明显 座椅 舒适性 ： 坐姿 很 低 ， 幻想 着 有种 开超 跑 的 感觉 ， 开始 感觉 不爽 ， 过 减速带 时 很 颠 噪音控制 ： 车速 快时 胎噪 ， 车 内 噪音 大 ，  不是 很 好  ， 习惯 了 就 好	更 ， 了 不 满意 比如 轻 配置 空间 油耗 不用 储物 家里 转速 感觉 买 的 ， 我 配置	1.0	0.3318880207439527	-7.7566385	0.03571428571428571
就是 看 中途 安 l 的 空间  ， 大 灵活 多变 ， 周末 可以 带上 老婆 孩子 爸妈 一起 去 郊游 ， 空间 大 ， 就 冲 这点 满足需要	看中 的 就是 途安 l 的 空间 ， 灵活 多变 ， 周末 和 老婆 孩子 和 爸妈 一起 出去 郊游 ， 就是 空间 小 了 点	1.5	0.5922610809726836	-3.384693	0.2641509433962264
就是 看 中途 安 l 的 空间  ， 大 灵活 多变 ， 周末 可以 带上 老婆 孩子 爸妈 一起 去 郊游 ， 空间 大 ， 就 冲 这点 满足需要	空间 看 和 途观 l 没法 比 。 接送 孩子 ， 老婆 一起 去 买菜 ， 她 也 很 灵活 。 空间 大 ， 这点 是 毋庸置疑 的 。	1.0	0.4703277763983719	-4.349995	0.16964285714285715
